customer_id,full_name,dob,marital_status,num_children,region
2323,Kaia Willis,23/10/1956,Single,0,Waikato
2324,Stephanie Olsen,20/04/1973,Married,3,Wellington
2325,Craig Dick-Kenny,02/09/2001,Married,0,Taranaki
2326,Jayden McLean,02/11/1998,Single,0,Waikato
2327,Brent Smith-Laing,01/12/1954,Married,0,Auckland
2328,Kevin McKay,20/11/1982,Single,0,Wellington
2329,Geoffrey McKay,01/05/1999,Single,0,Manawatu-Whanganui
2330,John Reid,29/01/2001,Married,2,Otago
2331,Andrew Jenkins,10/03/1974,Single,0,Wellington
2332,Andrew Martin,13/09/2004,Married,0,Southland
2333,Michelle Griffin,16/06/1955,Married,1,Bay of Plenty
2334,Cameron Perano-Kelly,24/05/2007,Married,2,Manawatu-Whanganui
2335,Daniel Crawford-Gibson,22/02/2000,Married,1,Hawke's Bay
2336,Jill Coutts,02/08/1951,Single,0,Southland
2337,Martin Hansen-Coleman,06/07/2004,Married,1,Waikato
2338,Carolyn Gibbs-Neal,27/03/1973,Married,1,Taranaki
2339,Gavin Thompson,20/06/1983,Single,0,Otago
2340,Leanne Boyce,06/07/2004,Single,0,Northland
2341,Cameron Saunders,23/03/1966,Single,0,Bay of Plenty
2342,Karen McEwen,09/07/1973,Single,0,Manawatu-Whanganui
2343,Amanda Higgins,31/01/1997,Married,2,Southland
2344,Phillip Bishop,25/06/1965,Married,0,Waikato
2345,Kelly Jackson-Pratt,24/05/1983,Married,1,Canterbury
2346,Phillip Powell,29/04/1972,Married,0,Taranaki
2347,John Pritchard,27/02/1980,Single,0,Otago
2348,Benjamin Knight,16/02/1989,Single,0,Hawke's Bay
2349,Lynette Steele,21/05/1983,Married,2,Auckland
2350,Shirley Campbell,08/09/1984,Single,0,Southland
2351,Paula Taylor,10/11/1958,Single,0,Wellington
2352,Lucas Coutts,10/03/1954,Single,0,Northland
2353,Gavin Lewis,06/05/1945,Married,3,Manawatu-Whanganui
2354,Natasha Thomas-Smith,29/12/1985,Single,0,Bay of Plenty
2355,Ashleigh Cameron,21/02/1977,Married,0,Wellington
2356,Judith Taylor,12/03/1953,Married,1,Manawatu-Whanganui
2357,Katherine Edwards,22/11/1960,Married,3,Manawatu-Whanganui
2358,Ryan Read-Gleeson,26/11/1986,Single,0,Taranaki
2359,Catherine Smith,19/07/1954,Married,0,Hawke's Bay
2360,Christopher Hubbard,08/02/1982,Single,0,Canterbury
2361,Kate McKay,18/09/1951,Married,1,Northland
2362,Jacqueline Morgan,28/02/1971,Single,0,Southland
2363,John Kendall,27/12/1954,Single,1,Taranaki
2364,John McMillan-Smith,05/07/1965,Married,0,Auckland
2365,Judith Gillies-Gibson,21/05/1954,Married,2,Taranaki
2366,Emma Perrin,01/04/1969,Single,0,Waikato
2367,Deborah Connolly,20/08/1980,Single,0,Southland
2368,Angela Coley,06/11/1968,Married,0,Waikato
2369,Heather McCarthy-Baldwin,06/11/1963,Single,0,Canterbury
2370,Timothy Brown-Wallis,28/10/1977,Single,0,Bay of Plenty
2371,Maia Henderson,12/02/1993,Married,2,Otago
2372,Emily Hickey,22/12/1984,Single,0,Manawatu-Whanganui
2373,Lucy Long,03/07/1949,Single,0,Taranaki
2374,Sebastian Hart,23/06/1951,Married,0,Wellington
2375,Joshua Patterson,06/12/1966,Single,1,Taranaki
2376,Kahu Dawick,06/10/1994,Single,0,Taranaki
2377,Steven Hansen,21/08/2005,Married,3,Otago
2378,Tanya Brown,13/12/1961,Married,1,Bay of Plenty
2379,Scott Williams,07/11/1996,Married,0,Waikato
2380,Mary Anderson-Hansen,25/03/1952,Married,1,Manawatu-Whanganui
2381,Jane Berkahn,14/12/1983,Single,0,Bay of Plenty
2382,Craig Burns,06/02/1991,Single,0,Taranaki
2383,Daniel Bell,15/04/2000,Married,0,Wellington
2384,Benjamin Smith,29/05/1990,Single,0,Otago
2385,Allan Turner,06/04/1945,Married,3,Taranaki
2386,Lisa Jeffries,03/02/1968,Married,3,Taranaki
2387,Katie McGrath,20/09/1983,Married,2,Hawke's Bay
2388,Holly Gore,04/12/1982,Single,0,Northland
2389,Jeffrey Parsons,18/05/2004,Married,3,Hawke's Bay
2390,Anna Maxwell-Stevens,06/12/1952,Married,1,Waikato
2391,Andrew Butler,10/06/1946,Single,0,Northland
2392,Timothy Neal-Low,12/07/1949,Married,2,Hawke's Bay
2393,Bailey Bird-Rowlands,02/07/1986,Married,2,Northland
2394,James Taylor-Hickey,13/06/1952,Single,0,Wellington
2395,Toni Shand,11/05/1989,Single,0,Waikato
2396,Gregory Carter,03/09/1967,Married,2,Waikato
2397,Cameron Hayward,05/11/1994,Single,0,Manawatu-Whanganui
2398,David Williams,11/04/1983,Married,3,Taranaki
2399,Harrison Brown,25/03/1973,Single,0,Bay of Plenty
2400,Teresa Lang-Webster,18/09/1953,Single,0,Wellington
2401,Brandon Holdaway,26/03/1960,Married,1,Otago
2402,Joanne Johnston,26/09/2002,Single,0,Canterbury
2403,Todd Smith,09/02/1998,Married,1,Otago
2404,Maree Fisher,04/06/1991,Married,0,Hawke's Bay
2405,Liam Taylor,04/01/1997,Single,0,Southland
2406,Jason McEwen,13/04/1954,Married,3,Waikato
2407,Bridget Dunn,23/05/2006,Married,1,Waikato
2408,Courtney Coleman,05/11/1948,Married,0,Waikato
2409,Benjamin Smith,05/01/1973,Married,2,Waikato
2410,Lisa Corbett,02/12/1945,Single,0,Waikato
2411,Ross Williams,12/07/1953,Single,0,Otago
2412,Ethan Davies,25/11/1985,Single,0,Wellington
2413,Tiare Stewart,23/12/1971,Single,0,Wellington
2414,Michael Williams,25/11/1981,Single,0,Southland
2415,Nicole Kendall,27/12/2005,Married,1,Auckland
2416,Olivia Claridge,31/12/1997,Married,2,Taranaki
2417,Simon Jensen-Stokes,09/08/1966,Single,1,Northland
2418,Kayla Taylor,07/03/2006,Single,0,Otago
2419,Kathleen Williams-Lancaster,01/03/2002,Married,1,Hawke's Bay
2420,Geoffrey Simmons,04/04/1953,Single,1,Northland
2421,Andrew Baker,13/11/1974,Married,0,Taranaki
2422,Vanessa Smith,25/10/2001,Single,0,Waikato
2423,Eli Gill-Hutchinson,28/08/1950,Married,2,Canterbury
2424,Shane Gill-Smith,10/12/1970,Married,0,Manawatu-Whanganui
2425,Amy Wood,15/06/1957,Married,1,Taranaki
2426,Kylie Morton,14/01/1947,Single,0,Otago
2427,Toni Horn,31/03/1996,Single,0,Southland
2428,Ross Bradley-Conway,09/02/1968,Married,2,Northland
2429,Joanne McEwen-Miles,13/12/1994,Single,2,Taranaki
2430,Roger Simmons,27/12/1993,Single,0,Auckland
2431,Shane Baird-Francis,15/11/1983,Single,0,Waikato
2432,Rebecca Carter-Whittaker,15/09/1976,Single,0,Wellington
2433,Caleb Smith,26/04/1999,Single,0,Hawke's Bay
2434,Benjamin Parker-Douglas,16/11/1967,Single,1,Canterbury
2435,Amelia Morgan,12/03/1963,Single,0,Waikato
2436,Richard Gledhill-Griffiths,13/05/1953,Single,0,Hawke's Bay
2437,Michelle Potter-Jefferies,08/02/1975,Married,1,Canterbury
2438,Jeremy Smart,26/04/1969,Single,0,Waikato
2439,Denise Taylor,27/04/1950,Single,0,Otago
2440,Lily Mudgway-Gardner,18/06/1962,Married,1,Manawatu-Whanganui
2441,Dennis Cresswell-Adams,12/10/1956,Single,0,Canterbury
2442,Michaela Mason-Woods,11/06/1957,Married,1,Hawke's Bay
2443,Shelley Field,05/10/1947,Single,0,Wellington
2444,Anthony Ham,14/07/1962,Single,0,Waikato
2445,Nicholas Davison,13/12/1968,Married,1,Manawatu-Whanganui
2446,Mathew Phillips,06/03/1950,Single,0,Canterbury
2447,Brenda Williams,16/10/1958,Single,0,Auckland
2448,Jade Booth-Day,02/08/1988,Married,0,Northland
2449,Cameron Webb-Caldwell,14/09/1967,Married,0,Southland
2450,Karen Hoskins,24/03/1987,Married,1,Otago
2451,Isaac Morrison,12/02/1955,Married,2,Bay of Plenty
2452,Brendan MacDonald,19/03/1966,Single,0,Hawke's Bay
2453,Renee George,12/07/1959,Single,0,Wellington
2454,Amber Forbes-Fisher,31/01/1989,Married,2,Auckland
2455,William Doherty,20/05/1983,Married,0,Bay of Plenty
2456,Mary Sowman-Atkinson,26/02/1953,Single,0,Southland
2457,Matthew Herd,25/04/1980,Single,0,Otago
2458,Emma Potter,06/11/1964,Single,0,Otago
2459,Elizabeth Gibbs,15/07/1969,Married,1,Bay of Plenty
2460,Grace Hardie,26/01/1992,Married,1,Manawatu-Whanganui
2461,Patricia Burrell,13/07/1969,Married,0,Southland
2462,Linda Williams,23/07/1969,Married,3,Waikato
2463,Maia Ferguson,29/05/1973,Single,0,Southland
2464,Sarah Street-Foote,29/07/1961,Married,1,Canterbury
2465,Mila Dawson,10/02/1986,Single,2,Bay of Plenty
2466,Hamish Campbell-Sinclair,10/04/1979,Married,1,Southland
2467,Kathryn Burt-Ward,23/02/1957,Married,1,Northland
2468,Christopher Pedersen,30/12/1996,Single,1,Manawatu-Whanganui
2469,Penelope Jackson,23/03/1947,Single,0,Northland
2470,Nigel Burr,30/11/1953,Single,0,Canterbury
2471,Tania Craw,07/01/1969,Single,1,Southland
2472,Nicola Green,14/11/1964,Married,2,Otago
2473,Susan Banks,26/02/1985,Married,1,Hawke's Bay
2474,Barbara Barr-Williams,24/07/2007,Single,0,Wellington
2475,Suzanne Peters,24/04/1995,Married,0,Otago
2476,Phillip Jordan-Sowman,25/02/1994,Single,0,Otago
2477,Tania Arnott-Thompson,07/11/2005,Single,0,Bay of Plenty
2478,Lynette Johansen-Fowler,17/09/1966,Married,1,Manawatu-Whanganui
2479,Justin Forrest,05/07/1997,Single,0,Northland
2480,Gary Harrison,18/04/1983,Married,2,Otago
2481,Louise Franklin,10/12/1973,Single,0,Taranaki
2482,Janet Conway,26/08/1954,Married,3,Manawatu-Whanganui
2483,Jason Murphy,05/10/2004,Married,0,Auckland
2484,Ashley Morris,21/12/1952,Single,0,Waikato
2485,Joseph Bailey-Evans,10/05/2007,Married,2,Wellington
2486,Rachel Broughan-Dawson,02/07/1954,Married,0,Manawatu-Whanganui
2487,Liam Allan,24/05/1956,Married,0,Wellington
2488,Susan Way-Butler,12/04/1999,Married,3,Northland
2489,Joseph Steele,19/01/1970,Married,1,Auckland
2490,Troy Harper-Owen,08/05/1980,Married,2,Taranaki
2491,Gabrielle Mitchell,20/12/1992,Married,2,Wellington
2492,Stephanie Cox,26/10/1950,Married,0,Hawke's Bay
2493,Peter Thomas-Clarke,15/04/1950,Married,0,Southland
2494,Paul Patchett,31/05/1979,Single,1,Manawatu-Whanganui
2495,John Whyte-Joe,12/12/1949,Married,1,Waikato
2496,Stephanie Anderson,28/09/1951,Single,0,Northland
2497,Hannah Carroll,23/11/1989,Single,0,Canterbury
2498,Warren Watts,22/08/1961,Single,0,Canterbury
2499,Jan Croad-Johansen,16/12/1962,Married,0,Southland
2500,Joseph Edwards,16/09/1978,Single,0,Otago
2501,Damian Willis,15/01/1980,Married,2,Northland
2502,Aaron Brown,10/11/1982,Single,2,Taranaki
2503,Paul Anderson,21/09/1991,Single,1,Taranaki
2504,Jane Greig-Collis,09/11/1977,Married,1,Taranaki
2505,Stephen Browne,14/06/2004,Single,0,Hawke's Bay
2506,Kathryn Peters,03/08/1985,Married,1,Southland
2507,Kate Scott,20/07/1952,Married,2,Manawatu-Whanganui
2508,Jarrod Bryant-Parker,26/10/1973,Single,0,Southland
2509,John Ryan,18/08/1952,Married,1,Otago
2510,Nicole Rayner,28/10/1977,Married,1,Waikato
2511,Jessica Baker-Morrison,10/06/1979,Single,0,Northland
2512,Angela Mercer,16/09/1962,Married,1,Manawatu-Whanganui
2513,Jessica Dobson,03/11/1973,Single,0,Bay of Plenty
2514,Thomas Roberts-Ireland,12/01/1968,Married,0,Taranaki
2515,George Perry,12/11/1983,Single,0,Canterbury
2516,Deborah Parsons,22/08/1986,Married,1,Northland
2517,Caitlin Butler,20/01/1994,Single,0,Northland
2518,Aria Marfell,25/12/2006,Married,3,Northland
2519,Angela Jones,25/03/1959,Married,0,Manawatu-Whanganui
2520,Danielle Hart,11/05/1981,Married,2,Hawke's Bay
2521,Flynn Bell,07/05/1970,Married,0,Auckland
2522,Denise Sowman,01/11/1945,Married,1,Waikato
2523,Phillip Berry,12/01/1979,Married,1,Taranaki
2524,Amy Miller,22/07/1946,Married,1,Waikato
2525,Allan Simonsen,25/03/2000,Married,0,Southland
2526,Caitlyn Hoare,12/04/1963,Married,1,Manawatu-Whanganui
2527,Austin Barr,14/10/1996,Married,0,Wellington
2528,Alison Hudson,07/10/1981,Single,0,Waikato
2529,Blair Forrest,10/07/1971,Single,0,Hawke's Bay
2530,Shelley Reardon-Rush,02/07/1995,Married,2,Southland
2531,Edward Cameron-Allen,20/07/1989,Married,0,Southland
2532,Jan Wilton,12/01/1960,Single,0,Bay of Plenty
2533,Emma Morris,26/09/1992,Married,1,Wellington
2534,Elizabeth Smith,23/09/1978,Single,0,Bay of Plenty
2535,Vanessa Pritchard,13/07/1993,Single,0,Northland
2536,Diane Learmonth,12/12/1971,Married,1,Bay of Plenty
2537,Joel Sullivan,26/04/1952,Single,0,Northland
2538,Grant Dobson-Logan,25/05/1951,Single,0,Auckland
2539,Daniel Clunies-Ross,15/04/1985,Single,0,Taranaki
2540,Cameron Dunn,16/02/1977,Married,0,Wellington
2541,Rachel Taylor-Cox,06/12/1972,Single,0,Canterbury
2542,Sarah Anderson,17/10/1991,Married,2,Auckland
2543,Jennifer Smith-Paton,14/04/1996,Single,0,Canterbury
2544,Leanne Davies,10/04/1989,Single,0,Waikato
2545,Karen Burton,29/08/1982,Married,1,Bay of Plenty
2546,Timothy Rush,07/03/1950,Single,0,Northland
2547,Phillip Bell,26/10/1995,Married,4,Northland
2548,Craig Paul,22/08/1952,Married,2,Auckland
2549,Katie Poole,08/08/1980,Married,1,Canterbury
2550,Philip Hayward,01/02/1972,Single,0,Manawatu-Whanganui
2551,Brett Guard-Parkes,21/10/2004,Married,0,Northland
2552,Kerry Bishop-Richards,25/02/1989,Single,0,Bay of Plenty
2553,Flynn Donald,16/07/1999,Married,2,Auckland
2554,Kim Neal,27/05/1976,Single,0,Waikato
2555,Taylor Parkes,29/11/2002,Married,1,Northland
2556,Kevin Long,29/07/1945,Married,0,Auckland
2557,Christine Chapman,15/04/1945,Married,0,Wellington
2558,Damon Scott,11/02/1976,Married,1,Waikato
2559,Anthony Weston,21/07/1955,Married,1,Southland
2560,Megan Gilmore,18/05/1968,Married,3,Otago
2561,Timothy Morgan,03/10/2000,Single,0,Auckland
2562,Paris Barnes-Fulton,29/03/1962,Married,2,Taranaki
2563,Melanie Cameron,27/03/1985,Single,0,Bay of Plenty
2564,Peter Miller,19/10/1962,Married,1,Bay of Plenty
2565,Bruce McLeod,14/10/1988,Single,0,Auckland
2566,Hayley Mercer,15/03/1985,Single,1,Waikato
2567,William Drake-Dunn,12/10/2006,Single,2,Waikato
2568,Christopher North,20/08/1959,Single,0,Otago
2569,Catherine Bell-Spelman,28/11/1966,Married,0,Bay of Plenty
2570,Cameron Bull,08/11/1973,Married,1,Manawatu-Whanganui
2571,Harper Kerr,20/11/1952,Single,0,Auckland
2572,Jasmine Rayner,18/12/1992,Married,3,Hawke's Bay
2573,Grace McLeod,07/01/1981,Single,0,Northland
2574,Sarah Robert-Faulkner,19/08/2001,Married,2,Canterbury
2575,Scott Hope,04/04/1978,Married,1,Wellington
2576,Nicholas Freeman-Coleman,07/08/1968,Single,0,Northland
2577,Shaun Bond,09/05/1997,Married,0,Hawke's Bay
2578,Pamela MacDonald,31/12/1982,Single,0,Southland
2579,Jamie Shannon,19/08/1945,Married,0,Otago
2580,Isla Davis,17/10/1984,Married,1,Taranaki
2581,Aroha Gardiner,05/03/1962,Married,2,Canterbury
2582,Matthew Anderson,13/08/1963,Single,0,Otago
2583,Jennifer Guard,30/10/1992,Single,2,Southland
2584,Michael Gaskin-Booth,24/08/2003,Married,2,Northland
2585,Tiare Vercoe,09/04/1978,Single,0,Auckland
2586,Rachael Nicol,12/01/1982,Married,2,Otago
2587,Isaac Andrew,12/06/1993,Married,2,Bay of Plenty
2588,Simon Stewart,16/06/1973,Married,2,Northland
2589,Jesse Dean,16/04/1966,Married,2,Taranaki
2590,Emma Rees,26/06/1989,Married,0,Northland
2591,Grant Joe,16/02/2006,Single,0,Canterbury
2592,Terence Reynolds,30/10/1969,Married,1,Otago
2593,Troy Jamieson,29/11/2001,Single,0,Bay of Plenty
2594,Anthony Gunn,13/01/1979,Single,1,Hawke's Bay
2595,Benjamin Saunders-Morgan,05/06/1958,Married,3,Taranaki
2596,Jessica Bright,19/03/2002,Single,0,Taranaki
2597,Edward Phillips-Harrison,28/07/1983,Married,0,Bay of Plenty
2598,Luke Page,25/10/1952,Single,0,Taranaki
2599,Peter Edwards,18/02/1985,Married,1,Auckland
2600,Reuben Caldwell,16/09/1959,Single,0,Taranaki
2601,Karen Zimmerman,11/09/1961,Single,0,Canterbury
2602,Peter Eden,13/01/1966,Married,2,Hawke's Bay
2603,Nicole Gray,18/06/1954,Married,2,Hawke's Bay
2604,Jessica O'Keefe,21/06/1963,Single,0,Wellington
2605,Ariki Carter,27/10/1974,Married,2,Taranaki
2606,Joseph Dick,23/08/1968,Married,2,Waikato
2607,Julie Peters,03/07/2001,Single,0,Northland
2608,Warwick Nielsen,03/07/1955,Married,2,Canterbury
2609,Deborah Kenny-Matthews,02/02/2000,Single,0,Otago
2610,Daniel Jordan-Fletcher,18/05/2001,Single,0,Otago
2611,Benjamin Middleton-Carter,24/09/1976,Single,0,Taranaki
2612,Timothy Pope,08/11/1987,Married,2,Auckland
2613,Carolyn Reynolds,29/03/1970,Married,2,Canterbury
2614,Michelle Carpenter,04/11/1966,Single,0,Auckland
2615,Michael Millard,11/06/1945,Single,0,Northland
2616,Kate Wells,09/05/2006,Married,0,Auckland
2617,Thomas Jenkins,03/09/1976,Married,1,Manawatu-Whanganui
2618,Philip Davidson,12/11/1986,Single,0,Taranaki
2619,Lorraine Nicholson-Kennedy,31/08/2001,Single,0,Hawke's Bay
2620,Paul Ball-Burton,15/03/1972,Married,0,Otago
2621,William Zimmerman,02/11/1996,Married,0,Wellington
2622,Jason Rayner,15/03/1984,Single,0,Waikato
2623,Amanda Carr-Blick,28/03/2005,Married,2,Wellington
2624,Danielle Hardie,26/01/1996,Single,0,Southland
2625,Murray Caldwell,26/07/1948,Married,0,Taranaki
2626,Robert Turner-Matthews,08/11/1971,Married,2,Manawatu-Whanganui
2627,Aaliyah Moore,27/12/2004,Married,2,Auckland
2628,George Edwards-Davison,12/08/1974,Married,2,Bay of Plenty
2629,Christopher Cooksley,07/09/1997,Married,1,Wellington
2630,Jonathan Larsen,10/12/1976,Married,2,Wellington
2631,Nicola Landon-Lane,24/05/1990,Single,1,Taranaki
2632,Nicole Pritchard,05/06/1951,Married,0,Waikato
2633,Gordon Waller,13/02/1972,Married,1,Waikato
2634,Susan Sheridan,10/08/1994,Single,0,Southland
2635,Jeanette Williams-West,17/04/1995,Married,0,Southland
2636,Darryl Griffiths,26/02/1997,Single,1,Taranaki
2637,Isla Kerr,05/01/1945,Married,2,Manawatu-Whanganui
2638,Rachael Mortimer-Freeth,20/04/1954,Single,0,Southland
2639,Andrew Johnston,23/03/1951,Single,0,Southland
2640,Mia Rush,18/04/1964,Married,1,Southland
2641,Millie Millar,01/09/1962,Married,1,Wellington
2642,Christopher Casey,03/09/2001,Married,0,Canterbury
2643,Sally Matthews,06/10/1994,Married,1,Taranaki
2644,Ruth Smith,13/08/1966,Married,1,Canterbury
2645,Keira Gilchrist-Smith,25/05/1989,Married,1,Hawke's Bay
2646,Jill Taylor,28/10/1973,Single,0,Otago
2647,Matthew Trask,19/07/1975,Married,3,Taranaki
2648,Renee Dickson,08/05/2002,Single,2,Otago
2649,Bella Henderson,06/10/1973,Single,0,Manawatu-Whanganui
2650,Sophia Williams,18/05/1945,Single,0,Manawatu-Whanganui
2651,Emily Pickering-Bishop,04/04/2004,Married,2,Otago
2652,Anahera Miller,06/03/1953,Single,0,Hawke's Bay
2653,Jacqueline McDowall,13/08/1991,Single,0,Manawatu-Whanganui
2654,Jason Knowles-Fulton,04/07/1946,Married,2,Bay of Plenty
2655,Colin Gibson-Smith,30/12/1966,Single,0,Northland
2656,Martin Lucas,26/05/1947,Married,1,Manawatu-Whanganui
2657,Elizabeth Thompson,05/05/1951,Single,0,Auckland
2658,Michael Kelly,07/08/1963,Married,4,Hawke's Bay
2659,Natasha Jensen,31/01/2001,Married,0,Canterbury
2660,Lisa Jones,17/02/1967,Single,2,Bay of Plenty
2661,Carter Matheson,22/04/1988,Married,0,Waikato
2662,Kelly Forbes,22/11/1967,Married,0,Otago
2663,Jason Smith-McLachlan,21/05/1962,Single,0,Bay of Plenty
2664,Samuel Nicholson,29/10/1952,Single,1,Taranaki
2665,Emily Johnston-Lee,14/01/2003,Married,1,Hawke's Bay
2666,Jack Crawford,02/09/1996,Married,0,Auckland
2667,Peter Craig-Murphy,06/08/1990,Single,0,Canterbury
2668,Jennifer Henderson-Morris,01/04/1945,Married,0,Otago
2669,Alan Day,26/09/1953,Married,2,Waikato
2670,John Eaton-Bright,08/07/1951,Married,0,Bay of Plenty
2671,Aiden Webb,29/03/1949,Married,0,Manawatu-Whanganui
2672,Paul Griffiths-Lloyd,16/07/1973,Single,0,Waikato
2673,Hayley Gordon-McMurray,05/10/1945,Single,0,Otago
2674,Hannah Booth,27/03/1955,Married,2,Canterbury
2675,Deborah Hickey,14/09/1990,Single,0,Hawke's Bay
2676,James Morton-Harper,03/04/1950,Married,2,Wellington
2677,Linda Larsen,11/01/1959,Single,0,Bay of Plenty
2678,Jacqueline Morrison,13/05/1966,Single,0,Hawke's Bay
2679,Amanda Parsons,02/04/1956,Single,0,Auckland
2680,Lisa Day,16/12/1996,Single,1,Otago
2681,Logan Burns-Baker,04/08/2007,Married,1,Manawatu-Whanganui
2682,Jackson Kay,23/04/1953,Single,0,Wellington
2683,Denise Dalziel,29/09/1983,Married,2,Waikato
2684,Shaun Fulton,20/11/1994,Married,2,Hawke's Bay
2685,Jessica Wheeler,12/05/1973,Married,3,Southland
2686,Gordon O'Sullivan-Mitchell,10/02/2005,Single,0,Manawatu-Whanganui
2687,Kay Bartlett,22/03/1960,Single,0,Taranaki
2688,Rachel Morris,27/10/2007,Married,0,Taranaki
2689,Timothy Gray,13/07/1964,Single,0,Otago
2690,Sarah Pritchard,23/07/1989,Married,1,Waikato
2691,Jacob Waugh,15/05/1973,Married,0,Southland
2692,Michael Gore,03/05/1954,Married,2,Manawatu-Whanganui
2693,Kayla Williams-Harper,21/09/1972,Single,2,Hawke's Bay
2694,Margaret Evans,21/06/1987,Married,1,Wellington
2695,Wayne Smith,29/10/1985,Single,0,Bay of Plenty
2696,Lily Hepburn,08/10/2002,Single,0,Canterbury
2697,Jacqueline Spelman,29/10/1956,Married,0,Wellington
2698,Graeme Morrison,09/10/2005,Single,0,Auckland
2699,Mark Lloyd,06/06/1991,Married,1,Bay of Plenty
2700,Maraea McMahon,21/04/1976,Single,0,Taranaki
2701,Rodney Stubbs,01/04/2004,Single,0,Canterbury
2702,John Botham,17/05/1945,Married,2,Northland
2703,Nicholas O'Connor,10/04/1980,Single,0,Northland
2704,Ann Pedersen,08/08/1962,Single,0,Hawke's Bay
2705,Bronwyn Terry,09/12/1988,Single,0,Hawke's Bay
2706,Jeffrey Hutchinson,21/12/1948,Single,2,Taranaki
2707,Sarah Dalton,15/08/1947,Married,0,Wellington
2708,Olivia Carr,10/02/1989,Married,0,Manawatu-Whanganui
2709,Robyn Harris,20/07/2002,Single,0,Hawke's Bay
2710,Rachel Thomas-Evans,01/01/1973,Married,0,Southland
2711,Carolyn Jensen,29/09/1977,Single,0,Otago
2712,Blair Ritchie-Williams,04/02/2006,Married,1,Otago
2713,Rachael Conway,17/03/1968,Single,0,Southland
2714,Hayley Ferguson,16/06/1962,Married,0,Bay of Plenty
2715,Martin Nolan-Moore,13/07/1964,Single,0,Otago
2716,Stephen McMillan,24/06/1993,Married,1,Northland
2717,Tyler Hart-Armstrong,01/04/1977,Married,1,Northland
2718,Mikayla Simpson,13/09/1999,Single,0,Waikato
2719,Carlos Morrison,20/01/1971,Single,0,Otago
2720,Alexander MacDonald,10/07/1965,Married,0,Wellington
2721,Alexandra O'Sullivan-Allan,15/02/2004,Married,0,Auckland
2722,Kate Bowden,30/04/1968,Single,0,Hawke's Bay
2723,Mark Kerr,08/07/1980,Single,1,Bay of Plenty
2724,Shirley Fuller,31/05/1956,Married,0,Wellington
2725,Christine Baldick,15/11/1945,Single,0,Northland
2726,Hamish Lewis,03/03/1960,Single,0,Waikato
2727,Matthew Miles-Campbell,23/04/1958,Married,2,Waikato
2728,Justine Landon-Lane,31/07/2006,Married,0,Taranaki
2729,Susan Hubbard,24/08/1969,Married,2,Taranaki
2730,James Harris,01/05/1967,Single,0,Canterbury
2731,Dylan Batchelar,08/07/2002,Single,0,Southland
2732,Sophia Frost,18/09/1948,Single,0,Hawke's Bay
2733,Kim Jensen-McNabb,03/05/1957,Single,1,Taranaki
2734,David Moran,24/12/1956,Single,0,Canterbury
2735,Emily Murphy-Hudson,23/10/1994,Married,0,Waikato
2736,Kevin Taylor,23/05/1960,Married,2,Hawke's Bay
2737,Rachel Sullivan-Harris,25/11/2004,Married,0,Northland
2738,Robyn Williams,15/06/1977,Married,2,Auckland
2739,Anne Ward,24/10/1981,Married,0,Southland
2740,Mason Stevens,23/07/1945,Single,0,Southland
2741,Shelley Mitchell,26/03/2005,Single,0,Wellington
2742,Mark Bright,27/04/1996,Single,0,Southland
2743,David Sinclair,01/05/1963,Single,0,Manawatu-Whanganui
2744,Grant Burton,19/03/1964,Single,0,Wellington
2745,Donald Bartlett-Harrison,12/01/1991,Single,1,Northland
2746,Glenda Gardner,23/05/1996,Single,1,Taranaki
2747,Aimee Stokes,31/07/1979,Married,0,Waikato
2748,Chelsea Brown,21/04/1974,Single,0,Northland
2749,Bevan Haines-Larsen,27/08/1991,Single,0,Auckland
2750,Craig Mitchell,05/09/1960,Single,0,Taranaki
2751,Joshua Ryan-Tapp,29/11/1951,Married,1,Northland
2752,Timothy MacDonald-Joe,09/12/1966,Single,0,Canterbury
2753,Reuben Tait,28/11/2002,Married,0,Southland
2754,Michelle Webb-Pope,22/02/1977,Married,1,Southland
2755,Robyn Craven-Knight,17/10/1962,Single,0,Taranaki
2756,Jack Jenkins-Hawkins,02/05/2001,Single,0,Auckland
2757,Julie Rush,08/09/1971,Single,0,Manawatu-Whanganui
2758,Aimee Buckley,01/09/1948,Single,1,Auckland
2759,Melissa Martin,31/12/1975,Married,3,Bay of Plenty
2760,Alan Marfell-Wood,03/09/1993,Single,0,Otago
2761,Samuel Smith-McEwen,05/12/1970,Married,2,Southland
2762,Linda Ward,15/07/1959,Married,0,Manawatu-Whanganui
2763,Jordan Morgan,20/12/1949,Single,0,Southland
2764,Graham Webster,27/12/1993,Married,1,Southland
2765,Vanessa Gibb,25/01/1998,Single,0,Manawatu-Whanganui
2766,Natasha Healey,18/01/1978,Single,0,Canterbury
2767,Mikaere Nielsen-Taylor,21/09/1948,Married,1,Bay of Plenty
2768,Emma Gardiner,04/10/2007,Single,1,Otago
2769,Jonathan Burrell,10/12/1949,Married,1,Canterbury
2770,Sarah Rowland,15/01/1985,Married,0,Canterbury
2771,Danielle Thompson-Jensen,18/11/1983,Married,1,Southland
2772,Logan Rasmussen-Paton,19/06/1954,Single,0,Canterbury
2773,Simon Hooper,14/03/1995,Single,0,Taranaki
2774,Susan Rogers,06/02/2005,Married,3,Manawatu-Whanganui
2775,Graeme Adams,21/07/1969,Married,4,Canterbury
