customer_id,region_id,full_name,date_of_birth,marital_status
1843,3,Amelia Neal,1993-03-08,Married
1844,3,Michelle Francis,1976-04-29,Married
1845,10,Liam Jensen,1974-09-19,Married
1846,3,Sandra Carroll,1956-07-16,Married
1847,8,Ashley Morrison-Pearson,1971-07-12,Married
1848,1,Nathan Smith,1963-07-11,Married
1849,7,Isabella Reid,1947-04-11,Married
1850,6,Denise Drummond,2001-11-08,Single
1851,11,Melanie McIntyre,1951-12-04,Single
1852,4,Jesse Todd-Jones,1970-08-12,Married
1853,8,Timothy Boyce,1961-02-28,Single
1854,10,Adrian Anderson,1945-12-02,Married
1855,5,Nicholas Brown,1951-07-04,Married
1856,8,Paul Jones,1979-10-22,Single
1857,4,Hannah Poole,1987-06-10,Married
1858,9,Jenna McEwen,1960-09-29,Married
1859,4,Henry Hansen,1972-04-18,Married
1860,5,Alexandra MacDonald,1959-11-28,Single
1861,8,Michael Gardiner-Brown,1959-10-21,Married
1862,4,Rhys Hodson-Cairns,1993-06-02,Married
1863,6,Chloe Vincent-Waters,1987-11-11,Single
1864,11,Monique Hardie,1992-02-20,Single
1865,10,Christine Nolan,1991-09-22,Married
1866,8,Anika Smith,1984-09-28,Married
1867,8,Kelly Hubbard,1979-03-10,Single
1868,5,David Dunn,1953-05-16,Single
1869,7,Peter Conway,1987-02-08,Married
1870,9,Cameron Hodson,1958-09-05,Married
1871,9,Deborah Anderson,1994-04-15,Married
1872,7,Paula Patchett,1963-11-09,Single
1873,3,Kerry McManaway,1989-01-11,Married
1874,4,David Perano,1968-04-02,Married
1875,10,Lance Fairhall,1990-03-08,Married
1876,3,Matthew Fisher,1966-10-26,Married
1877,5,Mary Brown,1978-05-21,Married
1878,1,Andrew Dalziel,1958-10-29,Married
1879,11,Clinton Little,1999-01-17,Married
1880,8,Justin McEwen,1976-09-18,Married
1881,6,Paul Jensen,1956-12-08,Married
1882,9,Geoffrey Bird,1988-03-08,Single
1883,2,Shannon Millar-McLachlan,1969-05-26,Married
1884,9,Chloe Gardner,1979-04-26,Married
1885,2,Rachel Sheridan,1998-12-07,Single
1886,5,Raymond McEwen,1950-08-05,Single
1887,2,Martin Simpson-Hawkins,1962-06-10,Single
1888,3,Georgina Miller,1983-03-09,Married
1889,5,Anna Martin,1976-11-11,Single
1890,8,Thomas Smith,2003-07-26,Married
1891,9,Kathryn Foote,1971-10-15,Single
1892,3,Janet Jenkins,1984-12-18,Single
1893,7,Stacey Doherty,1953-05-26,Married
1894,2,Chelsea Pritchard-Thornton,1997-06-01,Married
1895,4,Kelly West,1991-10-13,Single
1896,8,Michael Forsyth,1994-12-29,Married
1897,6,Jonathan Blackwell,1969-07-11,Married
1898,1,Oliver Freeth,1962-09-18,Single
1899,7,Tracey Moore,1961-10-07,Single
1900,1,Vanessa Carroll-Smith,1997-05-24,Single
1901,7,Jennifer Nielsen,1950-05-26,Married
1902,9,Stephen Evans,1973-12-23,Single
1903,6,Joshua Elliott-Lammas,1984-10-24,Married
1904,4,Rachael Broughan,2004-02-04,Married
1905,7,Michael Terry,1968-05-13,Married
1906,2,Philip McMurray-Kennedy,1965-11-23,Married
1907,6,Ryan Smith,1949-09-06,Married
1908,4,Kirsten Woods,1994-10-24,Single
1909,1,Cody Edwards,1954-01-26,Single
1910,6,Christine Jarvis,1975-08-07,Married
1911,2,Cooper Taylor,1957-05-13,Single
1912,11,Denis Connolly,1972-09-30,Single
1913,6,Belinda Burgess-Williams,1950-10-06,Single
1914,3,Edward Harrison,1984-10-13,Married
1915,3,Katherine Manning,1945-07-30,Married
1916,1,Philip Smith-Greer,1947-10-12,Married
1917,5,Kerry Smith,1985-12-18,Married
1918,8,Tony Crawford-Wells,1974-02-26,Single
1919,3,Natalie Larsen,1966-05-19,Married
1920,8,Michelle Duncan,1948-10-28,Married
1921,8,Sally Smith,2004-03-03,Married
1922,10,Paige Lyons,1954-05-19,Single
1923,1,Brooke Tapp-Middlemiss,1996-01-25,Married
1924,2,Julie Gilchrist,2004-02-15,Married
1925,1,Jessica McDonald,1988-05-08,Single
1926,5,Michael Rowland,1999-11-19,Married
1927,4,Monique Mason,1977-11-26,Single
1928,3,Rose Matthews-Bassett,1977-05-01,Married
1929,9,Peter Morrison,1958-03-16,Single
1930,10,Simon Willis,1998-05-04,Single
1931,9,Amber Hodson,1950-11-09,Single
1932,7,Kaia Smart,1975-04-20,Married
1933,2,Michelle Green,1959-05-02,Married
1934,5,Brayden Esson,1946-12-02,Married
1935,4,Susan Fulton,1959-12-05,Married
1936,5,Nathan Middlemiss-Jellyman,1990-03-20,Single
1937,2,Maureen Cox,1999-01-25,Married
1938,1,Sophia Orr,1997-01-29,Single
1939,4,Michael Duncan,1993-10-02,Single
1940,7,Mia Tait,2003-03-11,Single
1941,11,David Thomas,1950-11-24,Single
1942,10,Hamish Gibbons,1957-09-25,Married
1943,8,Malcolm Jackson,1966-04-03,Single
1944,2,Paula Lewis-Bradley,1957-11-06,Married
1945,2,Hannah O'Sullivan,1991-02-27,Married
1946,8,Michelle Bradley,1952-03-08,Married
1947,10,Lance Lloyd,1954-10-11,Married
1948,9,Joshua McLean,1985-11-10,Married
1949,1,Peter Johnstone,2001-04-04,Married
1950,11,Mason Lewis,1991-10-16,Single
1951,9,Te Ariki Newton-Webster,2001-04-28,Married
1952,10,Fiona Corlett,1948-12-06,Married
1953,4,Samuel MacDonald,1994-10-15,Married
1954,3,Timothy Terry,2003-03-27,Married
1955,5,Gemma McPherson,2002-09-03,Single
1956,7,Liam Wells,1991-01-23,Married
1957,1,Rachel Olsen,1980-11-06,Single
1958,10,Ethan Boon-Judd,1982-03-22,Single
1959,6,Caleb Wratt,1984-06-04,Married
1960,4,John Bell-Martin,1992-04-16,Married
1961,10,Steven Wood-Watkins,1958-03-31,Single
1962,7,Ian Chambers,1951-11-13,Single
1963,3,Jack Peterson,1991-03-02,Single
1964,11,Blair Lambert,1957-02-25,Married
1965,11,Hemi Satherley,1985-04-23,Married
1966,2,Michael Jamieson,1947-03-30,Single
1967,9,James Johnston,1985-07-01,Married
1968,6,Rebecca Corbett,1990-07-29,Married
1969,2,Richard Jeffries,1989-03-08,Single
1970,9,Michael Rogers-Smith,1952-11-12,Married
1971,9,Joseph Fox,1979-08-14,Married
1972,9,Mark Tanner,1977-07-23,Married
1973,9,Robert Henderson,1977-11-17,Married
1974,9,Gemma Jackson,1967-01-23,Single
1975,1,Christine Kendall,1946-04-10,Married
1976,7,Sandra North,1981-01-01,Married
1977,8,Kenneth Nielsen,1993-07-02,Single
1978,1,Philip Wood,1989-09-30,Single
1979,11,Shane Dillon,1945-04-17,Married
1980,7,Ruby Campbell,1953-09-11,Single
1981,6,Michael Thompson,1962-05-27,Single
1982,5,Benjamin Jackson,1965-04-01,Single
1983,1,Chloe McManaway,1989-09-19,Married
1984,6,Gavin Fenton,1980-04-11,Married
1985,2,Judith Boyd,1992-03-25,Married
1986,6,Suzanne Irving,1986-03-07,Married
1987,4,Deborah Harris,2000-09-18,Single
1988,11,Andrew Turner,2003-03-10,Married
1989,11,Matthew Reid,1969-05-13,Married
1990,2,Peter Grant,1982-05-07,Married
1991,10,Jacob Craw-Dixon,1950-08-06,Married
1992,6,Tracey Turner,1958-10-18,Married
1993,3,Tane Drummond-Davis,1970-04-03,Married
1994,1,Maia Currie,1955-05-18,Single
1995,6,Jane Burnett,1961-10-09,Married
1996,9,Bruce Mitchell-Little,1949-06-02,Married
1997,6,Ian Graham,1963-07-11,Married
1998,11,Edward Harris,1960-01-20,Married
1999,3,Richard Campbell,1980-10-03,Married
2000,11,Mark Best-Scott,1968-09-02,Single
2001,8,Shirley Newman-Stratford,1948-03-12,Single
2002,8,Tracy Olsen,1968-06-02,Married
2003,11,Lily Funnell,1972-04-30,Single
2004,3,Caitlin Smith-Lee,1955-07-06,Single
2005,3,Cameron Sutton,1963-02-15,Single
2006,2,Nicole Parker,1986-05-09,Married
2007,8,Christine Soper,1999-04-08,Married
2008,1,Fiona Mudgway,1980-05-10,Single
2009,5,Geoffrey Davison,1965-09-24,Single
2010,4,Sarah Bright,1950-02-24,Married
2011,1,Tyler Evans,1948-11-01,Single
2012,4,Lincoln Cox-Spelman,1973-10-13,Married
2013,1,Tina Martin,1978-10-22,Single
2014,6,Nicola O'Connor,1986-11-13,Single
2015,5,Paul Kenny,1995-12-12,Married
2016,9,Tamati Morton,2000-12-16,Married
2017,7,Amy Ferguson-Evans,1996-11-25,Single
2018,9,Cody Barnes,1954-01-01,Single
2019,8,Vanessa Grant,1970-09-23,Single
2020,5,Wendy Wells,1991-02-21,Married
2021,1,Sharlene Davison,1964-09-01,Married
2022,11,Frances MacDonald,1995-02-25,Married
2023,4,Jean Boon-McFarlane,1988-09-07,Single
2024,5,Tony Rickard,2002-08-29,Single
2025,6,Henry Dunn,1967-04-16,Single
2026,1,Barbara Phillips,1994-02-03,Married
2027,11,Isabel Harris,1978-05-31,Married
2028,6,Kevin Banks,1972-11-17,Married
2029,5,Aimee Hook,1961-12-14,Married
2030,2,Jenna Stevens,1974-01-29,Married
2031,6,Samantha Mitchell,1974-10-10,Married
2032,7,Chelsea Clarke,1974-06-18,Single
2033,7,Stacey Carson,1952-06-17,Married
2034,8,Andrew Powell-MacKay,1947-01-30,Married
2035,7,Warren Way,1963-01-07,Married
2036,6,Kathryn Cresswell,1991-04-28,Married
2037,3,Graham Blair,1972-02-21,Single
2038,8,Carla Toms,1998-11-15,Single
2039,8,Christopher Kerr,1997-02-24,Married
2040,6,Andrew Long,1974-03-03,Single
2041,9,Jayden McKay,1977-12-30,Single
2042,5,Elizabeth Simpson,1979-09-20,Married
2043,2,Ethan Thomas,1962-11-12,Married
2044,7,Nathan Wilton,1977-03-06,Single
2045,2,Oliver Brooks,1957-04-05,Single
2046,7,Mary Moore-Campbell,1972-03-27,Married
2047,10,Rawiri McFarlane-McEwen,1986-11-18,Married
2048,3,Shaun Fisher,1980-08-27,Married
2049,9,Darryl McEwen,1949-02-07,Married
2050,5,Melanie Johnston,1963-04-03,Single
2051,6,Tyler Dickson-Parker,1948-03-02,Married
2052,2,Aaron Morton,1966-10-26,Married
2053,2,Jonathan Gillies-Harris,1957-07-05,Married
2054,6,Ivy Johnston,1951-07-11,Married
2055,11,Nicholas Hook,1953-10-18,Single
2056,5,Pauline Price,1997-12-05,Married
2057,5,Maia Green,1963-09-16,Single
2058,8,Janet Lang-Stewart,1995-06-19,Married
2059,10,Andrew Enright,1989-06-17,Single
2060,7,Patrick Davenport,1950-01-10,Married
2061,3,Helen Forbes-Burr,1958-09-04,Single
2062,8,Andrew McDonald,1982-05-23,Single
2063,6,Steven Horton-Gilbert,1983-01-23,Single
2064,8,Julia Moran,1974-08-10,Married
2065,1,Jessica Orr,1979-03-21,Married
2066,6,Mason Drummond,1953-09-14,Married
2067,10,Wayne Taylor,1992-02-22,Married
2068,7,Katie Bartlett,1979-11-15,Married
2069,5,Jeffrey Buchanan,1983-03-17,Married
2070,11,Jennifer Knight,1957-06-15,Single
2071,1,Malcolm Gibbons,1945-07-14,Married
2072,2,Kayla Parkes,1962-07-18,Single
2073,11,Gary Roberts,1953-01-13,Married
2074,11,Andrew Baker,1947-08-04,Married
2075,7,Troy Murphy,1953-12-24,Single
2076,6,Michael Parker,2000-12-17,Married
2077,9,Brianna Robson,1987-12-26,Married
2078,11,Hannah Fenton,1982-04-23,Single
2079,3,James Watt,1967-01-08,Married
2080,1,Ryan Cook,1963-12-18,Married
2081,3,William Wilkinson-Meredith,1997-11-19,Married
2082,10,Barbara Mears-Gill,1989-06-03,Single
2083,11,Lilly Rasmussen-Cook,1963-03-22,Married
2084,8,Mary Davison-Black,1975-04-14,Married
2085,1,Jacqueline Connolly,1951-04-22,Married
2086,3,John McPherson,1956-11-30,Single
2087,2,Kathryn Miles-Nicol,1946-05-13,Married
2088,4,Stephen Rasmussen,1991-09-15,Married
2089,11,Antony Williams,1961-08-14,Single
2090,6,Ashley Berry,1994-05-21,Single
2091,6,Matthew Duncan,1946-05-04,Single
2092,7,Raymond Curtis,1947-11-28,Married
2093,10,Richard Roberts,1987-08-16,Married
2094,1,Robert Smith,1998-10-20,Single
2095,10,Paula Wells,1993-01-26,Married
2096,3,Cameron Horton,1975-03-02,Married
2097,11,Grant Simpson-Taylor,1992-01-09,Married
2098,8,Brooke Gunn,1951-12-05,Married
2099,6,Bradley Lammas-Day,1945-01-05,Single
2100,6,David O'Brien,1968-12-21,Married
2101,8,David Booker-O'Brien,1993-07-29,Single
2102,2,Chloe Mitchell,1951-11-08,Married
2103,10,Anna Graham,1969-06-18,Married
2104,3,Matthew Gray,1981-01-11,Married
2105,9,Christine Rush-Stokes,1991-09-10,Married
2106,6,Sandra Phillips-Harris,1978-11-26,Married
2107,7,Tina Gledhill,1993-05-02,Single
2108,6,Shane Meads,1997-11-09,Married
2109,11,Graeme Olsen,1994-01-07,Single
2110,5,Brent McEwen,1994-05-20,Single
2111,4,Benjamin Godfrey,1957-04-22,Married
2112,2,Holly Cresswell,1977-09-06,Single
2113,1,Madison Burgess,1954-05-03,Single
2114,3,Jacob Little,1981-08-04,Single
2115,8,Kylie Simmonds,1971-02-07,Single
2116,9,Olivia Berry-Terry,2000-02-20,Married
2117,7,Oscar Baker,1945-02-15,Single
2118,9,Ian Shaw,1954-01-08,Married
2119,2,Thomas Price,2002-09-23,Married
2120,5,Garry Turner,2002-12-31,Single
2121,5,Elizabeth Hutchinson,1948-09-24,Single
2122,8,Brett Drummond,1954-09-01,Single
2123,4,Noel Rush,1948-08-11,Married
2124,10,Murray Williams,2001-12-01,Single
2125,5,Alexander O'Sullivan,1950-04-22,Single
2126,8,Adam Manson,1973-04-10,Married
2127,4,John Turner,1980-10-27,Married
2128,2,John Barr-Saunders,1988-10-23,Single
2129,3,Felix Hart,2004-11-22,Single
2130,2,Matthew Hansen,1955-11-04,Single
2131,8,Sarah Payne,2004-07-16,Married
2132,3,Nikita Carter,1983-11-10,Single
2133,8,Patrick Grant-Hart,1951-03-10,Single
2134,2,Zoe Jackson,1959-05-07,Single
2135,11,Angela Powell-Booth,1982-12-28,Married
2136,6,Ryan Weston,1966-03-30,Single
2137,11,Sarah Bell,1999-08-07,Single
2138,6,Courtney Mitchell,1950-03-23,Married
2139,2,Rebecca Graham-Green,1956-01-03,Married
2140,9,Anthony Nelson,1996-05-30,Single
2141,9,Liam Collis,1947-02-18,Married
2142,5,Benjamin Harper-Jones,1998-09-15,Married
2143,5,Andrew Scott,1965-12-06,Single
2144,3,Rachael Vincent,1978-12-20,Married
2145,11,Rachael Forbes,1953-09-29,Married
2146,3,Grant Alve,1979-03-14,Single
2147,6,Samantha Moore,1984-11-20,Married
2148,9,Lucy Rees,1964-09-02,Married
2149,4,Nicholas Williams,1987-07-12,Married
2150,2,Stephen Bull,1989-06-13,Married
2151,4,Tamati Brooks,1994-07-09,Married
2152,3,Tessa Harrison,1998-05-17,Single
2153,4,Fiona Munro,1974-04-03,Married
2154,8,Elizabeth Irving,1986-03-25,Married
2155,1,Luke Godfrey,1951-07-24,Married
2156,6,Reuben Lewis,2003-12-19,Married
2157,9,Aroha Davies,1965-01-17,Married
2158,10,Elliot O'Sullivan,1951-01-01,Married
2159,6,Paul Lloyd,1977-02-18,Married
2160,8,Melissa Turner,1953-05-14,Married
2161,9,Amelia Gee,1972-03-19,Single
2162,3,Tania Jackson-Barnes,2002-06-03,Married
2163,10,Jaime Casey,1979-05-12,Single
2164,2,Stephen Corbett-Jones,1988-09-29,Single
2165,2,Oliver Hope,1955-06-13,Married
2166,5,Jack Harper-Sanders,1960-02-09,Married
2167,7,Michelle Phillips,1976-10-23,Married
2168,8,Susan Francis,1950-10-09,Single
2169,9,Thomas Boon,1997-03-17,Married
2170,7,James Brown,1968-03-25,Single
2171,7,Debra Hubbard,1952-09-16,Single
2172,10,Amelia Hart,1976-11-29,Married
2173,2,Graeme Anderson,1985-10-31,Married
2174,3,Angela Dawick,1998-08-29,Single
2175,6,Debra MacDonald,1946-06-29,Single
2177,2,Edward Thompson,2004-05-22,Married
2178,8,Sophia Barnett,1990-07-02,Single
2179,8,Samuel Scott,1974-02-03,Married
2180,11,Christopher Phillips-Currie,1977-04-15,Married
2181,9,William Coleman,1992-01-31,Single
2182,6,Sandra Hope,1985-07-25,Single
2183,3,Paul Dick,1954-10-09,Married
2184,9,Alice Alve,1954-12-19,Married
2185,11,Brenda Frost,1972-08-01,Single
2186,10,Olivia Aberhart,2001-08-01,Married
2187,3,Megan Dick,1947-05-31,Married
2188,3,Jason Cole,1956-03-26,Married
2189,7,Denise Wood,1957-12-09,Single
2190,9,Vicki Gardiner-O'Sullivan,1965-06-23,Single
2191,1,Sandra Jackson,1978-11-23,Married
2192,2,Jessica Clarke,2001-04-15,Single
2193,9,Kimberley Blair,1952-08-24,Single
2194,3,Joanne Gray,1985-05-31,Married
2195,5,Joanne Morris,1989-10-25,Married
2196,3,Megan Kenny,2003-04-01,Single
2197,3,Roger Harris,1989-02-19,Married
2198,6,Tina Harris-Simonsen,1987-05-20,Married
2199,4,Michael Brooks,1999-10-09,Single
2200,6,Sean MacDonald-Walsh,1982-06-19,Married
2201,9,Craig Weston,1953-05-25,Married
2202,5,Jessica Sheridan,1992-10-28,Married
2203,2,Aimee Boyce,1960-03-02,Single
2204,5,Duncan Fleming-Jenkins,1999-01-15,Single
2205,4,Aaron Healey,1947-02-26,Married
2206,11,Christian Boyce,2000-07-04,Married
2207,9,Hannah Hansen-Osborne,1974-03-12,Single
2208,5,Yvonne Davis,1988-10-13,Married
2209,3,Robert Boyd,1953-09-13,Married
2210,11,Zoe Hansen,1966-07-31,Single
2211,5,Jeffrey Harris,1999-06-14,Single
2212,10,Brittany Boyd,1971-08-10,Married
2213,9,Samuel Hart-Marshall,1951-04-11,Single
2214,2,Jeffrey Hills,1985-04-21,Married
2215,9,Matthew Pratt,1950-04-16,Married
2216,11,Amanda Sowman,1975-10-21,Single
2217,3,Claire Waugh,1960-01-08,Single
2218,10,Lachlan Jensen,1998-01-04,Married
2219,10,Mitchell Morgan-Stace,1987-08-18,Married
2220,3,Sienna Mitchell-Laing,1953-04-12,Married
2221,3,Ethan Strawbridge,1951-03-30,Married
2222,11,Sarah Landon-Lane,1959-01-31,Married
2223,10,Joseph Smith,1949-12-08,Married
2224,10,Daniel Currie,1966-04-09,Single
2225,6,Samantha Henderson,1945-08-15,Single
2226,10,Mary Bond-Thomas,1968-04-04,Married
2227,1,Tia Waters,1945-04-09,Married
2228,1,Pauline Forsyth,1958-01-20,Married
2229,2,Lachlan Pope,1996-09-17,Single
2230,1,Simon Thomas,1959-09-11,Married
2231,11,Caroline Thompson,1991-12-29,Married
2232,10,Edward Ward-Scott,1993-02-11,Married
2233,5,John Dobson-Coleman,1972-02-23,Single
2234,11,Christopher Hyde-Lang,1964-01-22,Married
2235,4,Mark Fulton,1966-02-18,Married
2236,10,Wayne Hamilton,1975-04-17,Married
2237,7,Piper Pollard-Munro,1986-04-04,Married
2238,10,Danielle Clarke,1987-12-26,Married
2239,11,Chloe Anderson,1979-09-23,Married
2240,1,Jessica Holmes-Zimmerman,1981-01-11,Married
2241,8,Amanda Henderson,1966-11-21,Married
2242,11,Hunter Williams,1989-08-20,Married
2243,9,Catherine Oliver,1945-08-02,Married
2244,5,Paul MacDonald,1983-07-19,Married
2245,11,Lucas O'Brien,1985-11-18,Married
2246,5,Denise Hope,1993-09-02,Married
2247,8,Marcus Freeth,1991-05-08,Single
2248,4,Hannah Ryan,1958-05-06,Single
2249,11,Katrina Cairns,1973-08-05,Married
2250,7,John Ball,1985-02-27,Married
2251,5,Mark Morris,1988-09-24,Married
2252,8,Thomas Morris,2002-03-16,Single
2253,2,Steven Warner,1947-08-05,Married
2254,1,Antony Scott,1999-07-17,Married
2255,3,Edward Avery-Dixon,1982-10-18,Married
2256,8,Kathryn Jones,1965-03-28,Single
2257,7,Kathryn Spencer,1953-03-11,Single
2258,8,Ava Bailey-Hood,1954-05-16,Married
2259,8,Shelley Dalton,1960-05-01,Married
2260,4,Craig Connolly,1970-01-12,Married
2261,6,Tony McIsaac,1962-08-08,Single
2262,10,Andrew Johnston,1962-11-16,Married
2263,3,Rochelle Fisher-Hooper,1954-04-22,Married
2264,6,Bronwyn Ryan,1955-01-01,Single
2265,6,Stephanie Christie-Williamson,1975-05-02,Single
2266,6,Kerry Green,1977-06-14,Single
2267,7,Zara Marshall,1994-08-31,Single
2268,3,Benjamin Christiansen,1993-05-04,Single
2269,6,Linda Ramsay,1989-10-22,Married
2270,9,Noah Williams,1978-08-03,Single
2271,9,Adam Reid,2000-08-18,Married
2272,2,Joseph Harrison,2000-04-27,Married
2273,6,Kelsey Davies,1966-02-24,Single
2274,4,Mia Jefferies,1952-02-14,Single
2275,8,Thomas O'Brien,1975-09-20,Married
2276,2,Deborah Dixon,1949-08-08,Single
2277,5,Cherie Jenkins,2004-02-14,Married
2278,8,Carter Willis,1995-08-18,Single
2279,4,Adrian Lloyd,1963-01-31,Married
2280,3,Michelle Ford,1963-01-01,Married
2281,2,Anne Kelly,1955-03-07,Married
2282,1,Joanne Graham,1974-12-18,Married
2283,5,Ashleigh Robson,1994-09-28,Married
2284,7,Garry Jamieson,1985-05-10,Married
2285,10,Maree Rowe,1952-05-11,Married
2286,7,Michael Vincent,1959-11-15,Single
2287,4,Steven Bird,1961-03-06,Married
2288,3,Ashley Adams,1987-02-19,Married
2289,6,Jasmine Harris,1994-11-15,Single
2290,10,Joshua Hansen-Cameron,1988-04-09,Single
2291,6,Fiona Smith-Edwards,1992-08-06,Married
2292,4,Paula Rees,1991-09-29,Single
2293,3,Glenn Brown,1957-09-05,Married
2294,8,Carolyn Smith,1977-03-24,Married
2295,9,Alison Lambert,2004-11-24,Married
2296,8,Nicholas Rowlands,1985-05-09,Married
2297,8,Lucy West,1961-10-09,Married
2298,5,Andrew Smith,1991-03-17,Single
2299,8,Kevin Evans,1954-11-27,Married
2300,1,Blake Warren,1967-10-10,Single
2301,2,Patricia Burr,1962-06-11,Single
2302,7,Ella Holland,2001-04-04,Single
2303,9,Paul Reed-Rayner,2003-03-31,Married
2304,8,Beverley Gilchrist,1994-06-26,Single
2305,4,Charles Perry,1959-12-02,Single
2306,4,Hugo Anderson,1984-03-26,Single
2307,10,Isabella MacKay,1958-02-13,Single
2308,6,William Zimmerman,1991-02-14,Married
2309,1,Kaia Willis,1956-11-01,Single
2310,1,Stephanie Olsen,1973-04-29,Married
2311,5,Craig Dick-Kenny,2001-09-11,Married
2312,8,Jayden McLean,1998-11-11,Single
2313,10,Brent Smith-Laing,1954-12-10,Married
2314,11,Kevin McKay,1982-11-29,Single
2315,11,Geoffrey McKay,1999-05-10,Single
2316,8,John Reid,2001-02-07,Married
2317,5,Andrew Jenkins,1974-03-19,Single
2318,9,Andrew Martin,2004-09-22,Married
2319,1,Michelle Griffin,1955-06-25,Married
2320,2,Cameron Perano-Kelly,1950-06-04,Married
2321,7,Alistair Shannon,1961-11-09,Married
2322,3,Jill Coutts,1951-08-11,Single
2323,5,Martin Hansen-Coleman,2004-07-15,Married
2324,6,Carolyn Gibbs-Neal,1973-04-05,Married
2325,7,Gavin Thompson,1983-06-29,Single
2326,6,Leanne Boyce,2004-07-15,Single
2327,1,Cameron Saunders,1966-04-01,Single
2328,7,Karen McEwen,1973-07-18,Single
2329,1,Amanda Higgins,1997-02-09,Married
2330,10,Phillip Bishop,1965-07-04,Married
2331,9,Kelly Jackson-Pratt,1983-06-02,Married
2332,4,Phillip Powell,1972-05-08,Married
2333,6,John Pritchard,1980-03-07,Single
2334,9,Benjamin Knight,1989-02-25,Single
2335,5,Lynette Steele,1983-05-30,Married
2336,2,Shirley Campbell,1984-09-17,Single
2337,7,Paula Taylor,1958-11-19,Single
2338,9,Lucas Coutts,1954-03-19,Single
2339,8,Gavin Lewis,1945-05-15,Married
2340,9,Natasha Thomas-Smith,1986-01-07,Single
2341,5,Ashleigh Cameron,1977-03-02,Married
2342,10,Judith Taylor,1953-03-21,Married
2343,11,Katherine Edwards,1960-12-01,Married
2344,10,Ryan Read-Gleeson,1986-12-05,Single
2345,2,Catherine Smith,1954-07-28,Married
2346,3,Christopher Hubbard,1982-02-17,Single
2347,2,Kate McKay,1951-09-27,Married
2348,7,Jacqueline Morgan,1971-03-09,Single
2349,6,John Kendall,1955-01-05,Single
2350,6,John McMillan-Smith,1965-07-14,Married
2351,9,Judith Gillies-Gibson,1954-05-30,Married
2352,6,Emma Perrin,1969-04-10,Single
2353,3,Deborah Connolly,1980-08-29,Single
2354,4,Angela Coley,1968-11-15,Married
2355,10,Heather McCarthy-Baldwin,1963-11-15,Single
2356,9,Timothy Brown-Wallis,1977-11-06,Single
2357,7,Maia Henderson,1993-02-21,Married
2358,9,Emily Hickey,1984-12-31,Single
2359,1,Lucy Long,1949-07-12,Single
